TransactionID,Amount,Time,Location,IsFraud
939,67.69803061616915,32384.873463839802,26,0
3795,25.897288563121613,10156.94632404892,17,0
3678,196.07824623046557,1102.9328511463318,22,0
2385,166.24474097735802,1899.2287995514196,37,0
1568,56.812303778987406,32052.128767963404,49,0
1314,410.4759072816219,60554.79624187123,24,0
2965,429.70323963648417,68501.37991163274,42,0
3397,414.45367542073456,11325.300051286347,21,0
215,358.96781846029256,55425.98718054015,2,0
96,251.95984221855147,71234.33912103304,25,0
2231,374.16466737848566,53839.110563812115,34,0
67,79.0528702376337,35698.105486746965,37,0
1036,351.1815001802885,7555.377755510102,35,0
2041,426.80186834215755,36061.886171560895,16,0
1051,438.6038196152577,84780.65468660631,38,0
432,383.1402095415614,48078.54466693822,38,0
486,451.5674251405846,51427.8489069563,7,0
155,492.9687225141943,19999.45846932176,45,0
1573,371.06813502264924,37308.13301731196,1,0
3453,341.99049080300546,22920.63169703493,26,0
940,292.49307300198427,53682.96592705311,35,0
1921,350.8528917834354,9042.662045935971,23,0
2137,48.909226475084466,59160.25415931879,46,0
3306,181.7550618002193,5788.030555801233,41,0
2178,325.0121359287667,12952.159480552868,21,0
159,126.44239655627584,4373.781604048005,33,0
2096,398.49866532658126,21238.72591875045,31,0
1731,160.06427418543973,47124.974898292014,12,0
3277,423.22982221606276,49591.455122742496,12,0
3703,165.59935312621835,10807.681809865266,12,0
2538,79.99664077741092,16410.36185231213,5,0
480,266.3179436433729,33846.54772858084,43,0
2108,454.01019483522555,67217.90154372893,12,0
3563,37.919576228710454,46708.78990965659,30,0
3579,373.4043113996607,50873.207341497684,4,0
2535,371.55606409514974,21005.959428518574,14,0
134,175.4314339877777,19239.21323623454,30,0
3675,308.07655500380815,34408.82029219887,4,0
1004,368.790194340685,16427.125409936172,36,0
3641,126.6918602961912,55232.31310686975,32,0
885,401.9588818328628,67003.65763652154,6,0
3800,288.3074056848794,24284.783702457775,40,0
1040,164.49226553699907,23672.571794205567,45,0
3435,356.6245300161346,29251.067970561235,26,0
1471,287.83796788346723,16647.240656450907,9,0
2739,481.756491624071,39738.984591798384,28,0
3526,82.16502614052456,16743.38083401786,38,0
173,260.9255985666477,23780.665241597515,47,0
1929,324.73950769356145,14415.717156961908,11,0
2964,489.47747951067885,24640.12189526813,26,0
1178,62.42051302520962,17796.675099769487,46,0
2899,218.36181086447002,69885.37777250004,37,0
1195,32.4135965681313,5913.277278562898,42,0
1011,118.39262649160509,14585.184499786345,45,0
1268,245.1700290113905,29058.341264956816,18,0
1506,205.42316263948123,46270.86967564977,10,0
3607,414.59836626472685,57854.41256484152,28,0
377,423.98890237503275,50346.528423380485,43,0
1219,330.71049499775626,48361.93873922952,41,0
3925,9788.410306398242,16722.14744789907,95,1
1729,408.8454320579492,37585.2609509953,15,0
901,111.8642650215534,21597.657771066883,6,0
1987,366.69026041714494,23296.032757484594,40,0
935,94.12285006566871,37198.294926886396,45,0
921,435.5493081899773,29809.45496948251,29,0
1970,22.83638718071175,78814.79165792381,13,0
2890,419.5547046761528,6284.413017549778,39,0
3179,408.9215859396693,66635.40159646659,31,0
2826,425.54062390472717,14832.99605173394,31,0
3338,381.7705073703211,54108.80133083367,36,0
630,133.69410272857016,68905.21351361637,45,0
960,371.6364720489215,85435.82276863648,2,0
1149,426.78504725617853,69560.40776035405,30,0
3915,9657.798892607132,34162.99290976674,65,1
2052,247.50118069372303,82922.03033431414,22,0
188,282.04839768373654,38885.06644642586,27,0
2055,426.48793202552434,35145.25187662125,23,0
471,15.955692598010007,56053.329364170946,1,0
3197,471.14919814150005,57631.984455630576,24,0
1365,369.2253809834877,12783.600067052665,35,0
3891,4698.29412724455,73879.66056148152,85,1
3455,471.429073462435,27705.262009227747,41,0
3612,80.07055010620593,38593.90555873905,46,0
1911,159.7460655902053,14579.951477607032,40,0
2653,191.20849543371654,37181.65020673586,43,0
669,101.41784178513983,82017.1963796213,42,0
969,287.5382737454796,61030.54052438366,35,0
3287,200.0347840592963,56505.100730709455,12,0
2990,432.6938308630977,47567.11397356761,12,0
2277,374.3610189265143,27919.74677294165,1,0
3613,193.52863925599482,21958.325003043163,5,0
395,176.99373472397875,53496.524335608294,37,0
179,468.99769448099994,4369.516170413373,9,0
3099,14.076771691324087,27653.14634546153,11,0
1354,365.3762536034169,65698.5658136385,17,0
3517,51.70070819869483,3394.824061019828,32,0
2980,485.42598376576797,4729.966467229018,20,0
2637,483.36327751305186,47753.61609993467,37,0
2174,429.3112568638353,73451.46827678719,1,0
1237,433.5355424214222,53325.58122290592,11,0
2113,100.2701712266328,61380.44481707238,13,0
1057,385.9222615762522,12616.216067257563,42,0
2981,224.4540507926197,30673.318994171714,30,0
667,130.519286908409,11492.046625593206,44,0
460,68.22077897135524,34620.84001449792,9,0
3294,275.462872491106,10981.66582979197,4,0
1823,311.35635433904463,70891.84836565424,20,0
1376,436.6674516235306,70559.01301262027,42,0
2635,359.39256481081617,66929.98635011671,27,0
1674,404.90344605763437,60615.238948094215,43,0
68,403.07652056947944,58391.10072899196,22,0
1589,219.81781131355123,49351.60949439574,2,0
1680,350.52603356220624,26273.776547918922,48,0
3864,5409.385779203746,40638.00315281476,97,1
2855,59.88380464527308,20681.553859952804,7,0
3473,308.7517383247818,55432.484459429266,23,0
2506,63.53946305171449,38286.20263589982,27,0
103,164.03443072740006,79061.24728948802,37,0
2407,188.6509268167946,22339.347578517245,13,0
1662,262.68291957128395,20879.3307587776,10,0
501,352.0992398696751,6965.171006653592,31,0
481,318.40533268627865,14053.894425113916,38,0
1390,232.35687527798322,23808.96947311302,49,0
1695,190.09186692285041,40991.17658231584,21,0
2504,478.4631003698472,67211.37274307357,14,0
1066,371.41532777855684,54919.75581670579,27,0
90,241.38531332935514,34837.39870708229,5,0
2274,329.5898871772815,39802.12919899141,24,0
2289,246.20011847492043,61283.18538496236,48,0
638,128.81054678101754,67601.59017518487,49,0
2486,490.6838152997157,49145.42042788662,32,0
3456,92.0049457960227,47722.004362555446,37,0
2581,70.23113244803992,51886.203973034244,36,0
35,483.1596962065341,39668.31561196923,3,0
2008,390.5881729080388,84791.5200784466,6,0
2842,379.5898369400411,68613.22613366833,45,0
3401,42.95539784401025,31883.132080325326,29,0
938,458.0064152146445,30139.076804425644,1,0
397,430.6222484030758,2219.5853167168657,42,0
990,411.36013566035786,28525.47410726822,39,0
2658,426.67052054874875,35053.726249233885,16,0
2343,49.28820690013269,9365.792202716204,49,0
2135,362.4832749608877,33643.27696321787,1,0
3223,50.94162538023797,82908.76155343781,12,0
2726,158.4287071282644,86275.65368899831,22,0
268,354.21720115368356,84598.69436069319,22,0
1855,460.2740014833817,10895.9162410332,40,0
229,447.1028120367855,63758.96185515196,26,0
1211,218.82883809562674,14299.180530939846,47,0
3029,339.0247828469314,58414.438151819435,4,0
1086,239.02674051243616,76350.29480824231,6,0
2334,346.42905761137735,6694.585334393704,38,0
741,236.71309497810716,14846.06537490169,9,0
3735,130.86272174464918,72614.25364717614,39,0
2123,483.8920414769935,15101.422953122817,48,0
661,184.48739568994466,34796.691482126174,37,0
2989,362.0424341880495,73490.12904729019,31,0
1459,115.68082467488142,36042.99370350066,6,0
1939,254.1452843090923,3370.1547539074863,45,0
1319,49.99869119498889,65471.894816413645,44,0
1770,203.2933764993173,84191.55643916427,47,0
3588,383.5990097506855,84315.24254449757,20,0
781,350.034737788879,80744.59129382054,43,0
1500,433.0334882901944,2342.0147618505403,47,0
3626,138.99119979382547,31770.01510221973,34,0
131,214.5313915429017,81088.97329207847,40,0
785,98.98288123269857,59759.04832126919,22,0
823,173.41459412866064,12674.457850911685,16,0
3227,128.35305243382408,3461.9690604902403,24,0
3535,123.92793618183728,30439.487595673003,15,0
3489,25.554445032764423,81943.93343878498,16,0
1624,479.2363894076363,35520.19922835492,20,0
3432,495.43278696222524,38222.81920064393,7,0
1826,269.8480452920876,72898.16769016624,41,0
3028,324.4498546762935,18449.6380891734,27,0
2620,163.54047961672015,43641.98401628215,3,0
2941,140.0098074021788,14781.8275364588,29,0
3114,54.78182830257044,18607.042038638174,17,0
1671,196.50541380352425,59377.047275003,15,0
2663,115.71293279646252,81975.49900058172,1,0
3063,303.53184770368694,82751.03926642562,49,0
3765,251.48159642108405,43226.365509030074,2,0
2745,314.9826843673384,42752.962218287204,30,0
443,193.39268992049895,65340.32757889832,16,0
2251,55.990069563444536,44367.94368648893,24,0
1817,154.76794096393593,75783.20840602169,6,0
2115,330.60335063923134,44692.31546677243,37,0
656,72.51434836982625,5150.936909778539,10,0
3127,339.7071176130591,34822.54868317622,29,0
1626,348.1023965021262,49813.4871317785,13,0
917,154.28822217553966,51498.7300017461,20,0
610,348.293466028389,47928.827803595406,2,0
1309,176.33059434597496,66233.88962312126,29,0
3353,454.8408718029317,83148.36334167125,20,0
1848,106.76054003136929,63523.7439639779,39,0
2677,190.21513400051492,44680.195469719125,21,0
2466,108.64293283299229,43275.73874886137,6,0
894,204.61992951304288,44974.98754313977,13,0
450,50.91535118234769,83749.40458135305,48,0
2401,176.89604162483292,60763.39666925044,17,0
1725,349.1590574301246,45680.312437982146,28,0
376,166.29805884394304,86017.15300239543,35,0
536,472.93520764238974,4714.45127562519,44,0
13,417.8968939922066,19571.46848951953,41,0
2794,137.17547375628425,73820.11795133878,20,0
1716,497.4844954131859,67035.79478618148,7,0
1837,72.766915719438,50785.78602571357,44,0
3051,110.6131399663319,19591.944543404577,9,0
478,281.3885993566472,29210.492969244984,47,0
3984,5470.931018144473,18002.372176067674,76,1
1039,42.02460699148176,3439.7083681131307,41,0
3894,9019.496744576387,29931.798151087132,95,1
2258,220.9094310572852,42362.99908500916,21,0
633,260.7219466366764,41047.76501568876,31,0
1871,410.71481162990307,73513.67823262904,39,0
1638,84.68384653190454,72716.14145169567,39,0
2437,198.90083332109194,55660.00458150299,12,0
1000,228.54282874939832,54855.935350833264,29,0
1689,307.06393949797894,52676.51687502717,37,0
1421,164.91649143860775,25913.899941672924,48,0
2954,236.24091046842835,7469.92861518116,19,0
197,365.71828264641726,28892.261864627882,32,0
519,493.7653033643228,35028.532092022986,6,0
1690,384.75680244246774,79064.50646793858,48,0
1703,162.78990521177718,20118.979314094544,12,0
2678,38.465056519371394,10114.365281632934,24,0
1022,155.70101361254987,24966.880553179457,11,0
2497,292.8667243242343,30256.115702281437,21,0
542,307.02557088093124,4178.538234614667,19,0
2762,13.842379478239241,27952.526626880073,3,0
2699,389.25577529485366,19161.74810305841,12,0
3832,7147.164866447449,21928.11631683772,50,1
455,64.48676633001415,13990.147773023264,45,0
2024,35.606360850151646,63233.80450155367,34,0
3123,40.63788491399441,18167.86177072082,35,0
165,54.241987326660066,976.5391612915415,14,0
183,463.09987295649574,19381.123484944666,10,0
2627,53.751867017530735,81869.62691439732,38,0
3430,297.5988882138645,36578.133563107906,41,0
1853,432.07129821808365,17788.20377860695,48,0
100,62.86679922671918,72979.13454539538,2,0
2582,445.44294933004534,45796.522107949706,33,0
2036,181.2581223225412,51443.83885997737,31,0
834,96.42962338804942,74426.5191826527,40,0
1288,181.80719629249856,5352.179205224556,30,0
3935,6678.734003830524,25307.05651502939,93,1
1708,115.85870942970381,27890.766153894267,13,0
255,93.05144587618531,67350.24300303908,15,0
1303,35.46592898922148,49326.36944418531,30,0
379,409.0895564685785,28247.704502688743,47,0
70,493.57459893425346,6057.343265004601,23,0
1955,499.1902805825453,78640.94512610177,34,0
2419,25.168337550478327,32257.713113150257,3,0
3950,4284.614689014026,71085.60127570665,79,1
2977,421.1086905818253,63659.05073656102,29,0
3182,151.70184868501542,46362.8888003901,17,0
934,267.58818932831605,80249.00780343328,7,0
2325,413.6572882684344,69316.44743354208,27,0
1117,54.82855032489989,28325.220380642942,43,0
216,126.25205287343204,22449.151118041875,16,0
3058,47.71993886183348,23776.4342972283,5,0
1374,251.21614965953705,2974.8650607343775,7,0
2514,260.1119196120738,23279.568160635794,26,0
2713,180.56684065246117,73052.13405662442,7,0
2010,248.9098848999583,35956.30576949203,23,0
770,412.4160792892863,74227.25586069358,8,0
106,132.15319228294874,41819.37746481252,13,0
1547,404.93634938982746,1226.5892183569279,33,0
2368,283.73477426070843,85239.6040033338,17,0
71,388.39993695536214,34150.40485325203,36,0
1038,365.1357180490931,35727.82821705247,2,0
1380,300.5459172031144,78903.04489452897,27,0
753,317.57694600499474,13286.912156341878,22,0
1901,281.57099192468814,25472.209393160658,46,0
876,86.51477270943327,76583.26327335625,19,0
320,132.6190201006517,61751.707214575916,47,0
953,95.9319265254903,58370.69723622671,5,0
3043,65.51871731645745,10467.83185294914,23,0
905,216.49802979032398,35868.58450497323,37,0
3882,3047.418017821561,47946.09407394326,58,1
1541,357.432668243992,70043.06047716794,8,0
3040,264.16348724649157,83637.11566475182,17,0
1491,126.39662412842046,24349.68028472878,45,0
3111,322.4672409790084,35948.505923310484,35,0
494,102.17936826464305,78452.80232443163,45,0
848,498.4683834045142,21799.993202077218,31,0
1349,493.9482862306683,53870.85889176994,6,0
2835,204.9399464960569,55241.9827668958,4,0
3630,317.3911781944322,57523.772286910455,19,0
665,59.873411583997836,58359.40231706717,6,0
1352,293.55095020047276,17435.083529012278,22,0
1075,493.98397097065543,25911.15203472793,37,0
171,342.00653730271836,84136.35571405772,39,0
3643,239.35383657480216,11595.089634596663,46,0
3217,90.98940017004914,20852.61441155999,11,0
2777,31.510971895072508,79491.29737902214,25,0
1417,29.278334927569727,38411.15049239862,23,0
1090,123.51913367788727,59620.05115857645,42,0
175,326.13466730063044,23456.909019690258,30,0
2813,336.6342347328434,21410.995067156753,8,0
3875,1302.8529892155098,28544.912726080685,98,1
713,241.0723323895776,7898.860093000738,47,0
1985,75.40518648381246,1461.2659132268727,6,0
813,71.08471378960076,42005.403714661894,5,0
2244,497.76438293374184,13898.329357112458,47,0
3192,457.75633749789705,20797.56740132698,14,0
3429,433.5722909654984,81857.77903236613,17,0
304,322.3406517341212,15089.516861442873,3,0
2098,320.94538459964883,28979.148686084376,44,0
2642,61.62881190291967,1817.5883725844897,2,0
2387,191.8744874844375,68086.2369232819,3,0
1192,295.2635254863739,49555.867394307745,24,0
1281,312.89630981587834,6471.000748971395,29,0
1972,417.531551401129,62299.122701576125,20,0
3896,2327.7145075961216,71298.57131295925,82,1
1857,379.97054508567635,58423.31248520499,38,0
3949,1152.292091184488,12453.32136868374,88,1
1980,422.54744772798625,20306.704217349772,38,0
952,335.8679705276652,38377.44635429087,32,0
537,426.3272214319316,51793.442466513116,45,0
2522,75.87321340997971,44021.566646571046,23,0
3220,368.87651403860576,64597.11764241408,22,0
260,57.61648194767658,85705.58136141878,7,0
3145,141.73822204727483,48930.29684638837,21,0
3892,5847.250472687831,56865.23797187522,61,1
469,119.56196087453179,70305.69689760046,13,0
725,291.4918254581568,69997.9181725183,11,0
2229,155.64652577722242,62207.723747011354,24,0
3079,85.86602017288273,66421.22521430826,47,0
2004,132.277637926258,70498.58020547386,43,0
2591,413.0420492482564,7615.48982896444,32,0
2310,179.15933997282912,81541.41542311804,20,0
641,19.83488691108592,75540.15366944377,35,0
3812,5399.014494066994,24128.520022741515,72,1
475,268.5735434522869,51996.10181288664,25,0
3970,3439.5669112632736,36688.13220588113,62,1
1819,316.0851487385892,47569.302824373866,39,0
1013,472.5890764464405,1142.9694350174004,34,0
1717,38.312474888219654,69807.51314861924,14,0
3496,113.50359742173619,84522.13604894656,48,0
1205,249.43516329828623,75137.7327677716,23,0
2960,405.4647428946845,24783.550183918076,18,0
1994,76.3235003160659,79126.35968368028,13,0
2421,88.41221886696508,68986.38283642285,33,0
3620,95.81033866387308,61699.89377591274,41,0
994,299.2130267658527,25716.98398189943,48,0
3392,449.98040160925626,42025.395070325794,36,0
3071,356.2486362405677,43465.47266346702,17,0
1401,91.85053487146543,26307.972664188226,12,0
3917,6801.068391686399,49061.45899166872,51,1
1867,31.15513054053572,60763.15247608382,27,0
2488,433.1382860321271,37334.842859686694,21,0
3837,8535.97138539737,70196.21372899333,77,1
3215,122.50309876944465,43568.363012517926,33,0
1122,478.26923413257913,63756.95924149635,6,0
466,193.686583966615,38191.68756844907,33,0
3532,401.1636666325015,74444.39568725573,22,0
508,413.0432490323528,54440.04616084772,27,0
1933,284.72344626392373,56662.91429708674,47,0
2370,367.2950088992295,12284.47091986718,29,0
1423,30.370700934692128,14516.932509447428,29,0
1623,285.5254397801758,84231.7291708043,23,0
1686,432.38709631358506,85308.63600777408,33,0
113,465.5518496478608,551.1493503294346,18,0
1699,481.9264046786952,49187.950653214255,33,0
1836,331.6745175924363,4925.006284487096,14,0
3540,40.65677268753127,46104.50286511581,49,0
862,232.11152902653353,52212.641665563635,18,0
2817,254.45887562261154,17251.465366711873,16,0
3525,92.07063365611278,5876.084040689132,16,0
1043,166.18872643671426,30441.057487419395,9,0
2659,113.87708680234245,3549.5163321599766,48,0
1829,401.3699539107416,47215.55759259252,16,0
784,179.39103681692052,66170.18683164171,46,0
3826,7020.583390614471,36902.00702912046,98,1
702,35.39353304298918,44384.358690602334,6,0
2435,480.95638784972056,32719.969922212164,19,0
393,192.28886203846375,43196.45690575772,19,0
1049,436.34844821145566,65967.76889293354,44,0
3274,272.4717336803135,6430.615353087754,8,0
378,21.403248510554675,70197.73813821643,2,0
358,297.030034823997,73539.42354080483,4,0
2043,266.46154657343953,8083.532757225792,23,0
989,130.73699628716236,42591.48235106631,10,0
533,498.35205016621364,38003.527271275336,49,0
2132,16.17768478812193,28591.035763408865,17,0
2057,236.52482489029754,12430.899825677006,31,0
1442,56.01135073681501,36351.63900592849,43,0
962,305.5445336385302,85267.8096815489,15,0
2878,110.29325343806914,21876.580515165984,24,0
2467,203.61749419951613,84794.81111326299,12,0
866,284.22376234102677,61291.19420562697,6,0
2235,337.2242947809392,55227.03805929253,15,0
3510,40.57309361315585,2696.851613267789,41,0
1714,235.30220764696688,61138.418607982254,8,0
2032,287.01182474008885,40999.69981057888,40,0
2193,338.6588328338587,39706.24125647709,8,0
185,136.39139758042626,70615.17897522365,31,0
257,468.7158393387827,70708.06870095184,8,0
731,90.49024098618654,23224.11393860912,41,0
2253,337.90812883965845,46283.527047400974,21,0
1969,173.91053148354675,23154.963858810257,2,0
3584,431.29939065770634,48483.378354399065,30,0
2947,261.78868746131616,58680.434840082584,9,0
2520,364.1264092721319,2531.471884135347,40,0
563,76.82202303751718,65983.01207186769,29,0
2985,277.75085487814516,63006.35752202987,15,0
2873,447.3535314683725,21284.48856173488,7,0
2888,210.61191519033898,30387.728271641037,2,0
3426,313.56783801778863,83985.42020746939,42,0
2284,32.367885296168026,22310.79666566253,47,0
828,180.00706892915156,43250.05302602382,49,0
1257,108.25711608316499,37818.73367425797,42,0
3351,115.30719214783396,66525.72061305032,9,0
1290,48.503463605960164,10299.782261425538,27,0
223,55.90063623576531,58093.964060403196,8,0
2599,149.2943055344832,38068.109054712695,4,0
3934,8811.680020139425,17735.472681176896,82,1
1988,253.26596465409688,70820.09304023166,31,0
2706,405.50621330879244,69778.87513024105,49,0
3754,348.6173482422383,40163.45306226659,18,0
3883,5280.585528774331,15804.633463601434,68,1
2633,12.138002128651452,76173.29416875548,33,0
2286,145.63901081773983,39550.86253763719,48,0
3213,97.83409531224757,24163.82120561269,40,0
3504,24.71274261140248,76701.73173163384,16,0
3978,1485.9936296293504,8921.561135277534,96,1
1403,27.968999197436055,55535.96852466577,24,0
114,405.9789859865643,84529.85360171241,36,0
3468,337.20268988554494,33370.82455384134,38,0
473,31.148356855782296,13083.751961564829,24,0
586,127.6713532013146,48200.28557703032,42,0
1127,52.623512356590965,40179.13927668662,6,0
2797,45.80996539323735,10152.158994349054,48,0
2122,257.55131905255274,83448.28818497522,17,0
2641,156.04558223332714,23229.63748618617,6,0
1771,235.12891651893347,84292.00581513476,21,0
3128,49.76309748275718,56086.902561387404,37,0
3911,6381.3648413784695,83743.12559426474,58,1
1928,245.67671604420065,8433.507292616874,39,0
2884,44.86755973498208,26729.44376371311,5,0
897,153.6423878278965,43676.99640490956,24,0
3078,61.89384415784124,16511.525800514923,30,0
3364,139.3903724999222,60420.636387818246,4,0
3558,249.03881608656613,81714.93554953103,18,0
2779,228.31540298352655,32010.460161942032,21,0
1529,403.4826899380051,37978.23816917845,46,0
2740,47.04646990220788,52442.47724609653,17,0
2943,155.31435698090604,49264.17544510311,11,0
3387,129.26437477707992,51197.89099088104,25,0
3628,436.62782672150365,26752.188384245877,31,0
2877,253.79452755159008,54758.875802165654,20,0
136,168.36943669017006,47214.01800530995,18,0
1042,397.45435077109215,82393.85731648517,42,0
3153,355.6758068389083,38601.114523742035,49,0
3534,156.69785311562066,44797.79303500958,17,0
1700,279.2694725885583,54580.81694341686,30,0
3791,115.20098485704416,16590.20408363078,14,0
3475,420.69593774443484,37167.19848958866,28,0
650,254.23667747523805,63147.19787506026,42,0
1582,201.5439379937022,43589.05263833781,34,0
2662,441.2768015815277,59278.27570071726,40,0
3156,328.167939042672,31088.871414999343,45,0
2788,106.4935951821799,4246.420925823296,11,0
2088,331.82225131490407,79207.71866945972,43,0
599,104.22161921624868,14678.243126126548,29,0
2463,315.4689194981257,13531.34720672495,43,0
118,101.41932885415756,29877.64690266072,33,0
3653,415.500995614283,23144.277555426885,6,0
3470,93.16693000269235,30671.578006324573,22,0
2134,268.4258148401114,85364.40632245243,33,0
2701,265.4350633505281,17381.540069759187,46,0
3132,413.26206447046604,8080.138678859382,12,0
2464,288.99490697931856,84219.27102744728,12,0
2012,40.700069693123716,85205.67528531123,12,0
2438,176.78968108470778,56222.58680644035,5,0
1891,58.597268797735794,20120.75822751682,10,0
2593,280.72547402986567,64813.89596727752,2,0
2995,74.54036400375584,40382.26578270076,26,0
3797,270.8230192162127,18092.74008527426,20,0
3909,3203.555957285685,54101.90473267807,90,1
2846,184.98936805724637,35475.72744138623,37,0
1221,475.92314550270106,57622.531460430015,32,0
269,186.15066409768002,58219.6808105284,1,0
2864,294.99492356470483,64493.46393325465,10,0
2210,456.27737920551846,21876.385565906803,24,0
2427,66.90809049825755,10486.534281000739,14,0
107,211.08763228745858,44417.84623642884,32,0
111,151.97821192774634,3392.87739047876,8,0
16,99.86820982818257,49907.383575358115,43,0
326,371.56948918092655,58437.59626420336,28,0
3116,439.9603228606961,14926.232299485944,10,0
1265,15.694064554969312,63688.240565853615,14,0
1834,376.5558579204707,16263.26206004554,27,0
1938,414.27421098823044,22991.158241623463,49,0
3852,9235.291811239758,83679.57131470832,52,1
2851,331.7492261168593,7670.010265018503,43,0
1140,300.27981448316365,70140.10046551657,41,0
3021,150.02157905042594,41664.259901145015,3,0
1295,402.2874825634506,3901.0778852220246,44,0
2198,433.6361686661083,66108.86062801321,40,0
1389,485.2123120884869,81058.85330613602,35,0
3755,143.1002588244411,54482.863447458156,8,0
1448,420.67649192757403,74681.24542179609,11,0
1688,248.6603402212786,57224.26772981991,28,0
2340,215.28441719186296,69277.75774924451,2,0
509,475.40195751304276,71595.6110886202,47,0
63,416.0813794844454,32266.766459465733,13,0
654,375.2653423503217,69479.9048146076,32,0
1266,45.49897501933385,3171.9983169369575,1,0
2117,225.758475000491,85067.35744689617,12,0
3237,117.58142238260295,22893.154118390277,6,0
1114,273.1174672177726,16887.571231829752,44,0
2623,222.57053559249948,5031.74858287178,16,0
2648,255.1965613979986,41836.01523963624,25,0
931,78.28447629568383,10399.412984542796,21,0
374,344.6733189740149,45953.72062603343,35,0
2100,204.0255316046029,46055.97706418305,17,0
1470,393.36888718855397,26343.629946869485,3,0
1437,160.88567137968354,59764.617861237115,23,0
3371,117.17065036898438,41732.41934971732,7,0
1827,30.556099481501768,37847.00815822516,40,0
1276,61.41578742490569,44756.10127089486,35,0
3919,5302.873169363994,15271.793345387008,63,1
1235,329.31674443418365,14364.460542214136,1,0
3912,2906.1935972339297,52590.31666014248,64,1
209,12.480176084647157,58725.839534401035,22,0
711,382.5116513459464,15068.960678433557,4,0
3298,46.31165706168487,3772.304240803937,10,0
3697,481.131239041315,6270.462551063012,8,0
2133,284.2802849828075,21452.038240105092,19,0
1463,62.230584850915456,48184.30291842311,5,0
771,64.20955110805154,43205.03359410989,43,0
42,252.6366859545224,2821.7428517804437,18,0
299,315.21633315131015,22342.31347404534,1,0
863,266.95123197051424,39821.616421048675,26,0
1850,326.44729820105096,50177.31831840895,24,0
221,332.23031722716826,35536.66318652238,19,0
1683,324.0763178992127,38562.59750283889,19,0
3264,18.88078011240757,67263.77203732773,37,0
3165,37.52627790024512,25760.190782294405,45,0
2999,152.12231066159407,8471.0480927852,36,0
3251,270.9269925438311,75881.01321207474,8,0
72,107.37068395174448,15705.69412758007,49,0
3391,168.283399419506,48374.54195147586,42,0
3827,7723.076496372634,47925.534439905794,94,1
37,159.26074689495164,80572.74149542856,33,0
527,213.26155614545593,1906.5152461499288,24,0
567,202.19958209886883,6921.134779069634,29,0
782,275.9349772403221,26212.510969557105,42,0
3068,482.8575310326912,15521.865231341539,27,0
2902,385.1179077527718,64402.364661829015,15,0
3072,308.90363436894796,7163.819832483172,37,0
369,105.93765604675525,27208.953612480593,37,0
1306,436.7748706355819,9212.280676122058,33,0
1286,263.67870525850856,43624.34938801203,49,0
1220,143.89716822912257,74125.57656936921,3,0
1363,315.2536259461066,28181.109956681103,21,0
133,68.73402999350458,53805.89403992227,29,0
208,335.11586686294737,35290.562233692894,8,0
434,59.55011130016722,78739.70602279369,11,0
3901,1194.8311232852311,42952.936068190196,69,1
3350,128.3353077164884,53379.06001251435,45,0
970,243.26469707755882,29858.076219238246,23,0
2375,339.7536449732719,44231.497690918564,1,0
3616,52.638436968366484,46950.265629930014,43,0
55,302.9709896174317,57177.596085549565,23,0
1240,100.90750269452936,79712.96461291796,40,0
24,189.51730321390895,28354.707313713676,16,0
3093,205.52730564479302,80352.46464114868,40,0
3661,259.8284646797242,41424.910112139754,32,0
2946,60.23282239257248,85930.35177754294,11,0
758,271.39593506839753,58671.35462842307,26,0
736,439.82826499842304,50802.47678567515,15,0
2045,431.46844974122314,75473.36043078655,34,0
2690,208.10197615488585,61749.742090172156,40,0
1965,290.2174129013214,75577.8513303273,33,0
2982,125.13696844801686,41636.17443830205,42,0
721,469.78682384230854,74447.84603800232,17,0
2786,128.56879385535223,35450.241569798,39,0
3603,100.78247413782861,49456.02752361491,10,0
2552,64.38906840774428,44772.9752605698,29,0
427,226.34994567295473,31520.661425953807,29,0
446,474.15180291809077,80760.6646981892,18,0
3050,139.49536894773325,6197.933699777517,12,0
722,98.80420242117347,49862.91591831512,20,0
3732,484.35742691085943,10305.072464233832,46,0
1842,221.71767264265603,70804.42721735493,47,0
162,319.82985699085395,33946.13740837067,33,0
2852,127.79546731781838,74735.56594435187,16,0
2544,310.66601597635463,71238.27483071388,4,0
3898,1120.8062360811484,26744.42809688441,80,1
1495,305.68981075687515,66915.55610954993,1,0
2276,304.31902260869435,3037.759223431175,45,0
2861,434.71747370794014,49445.3215764289,3,0
421,397.87373142566577,26591.406217328084,40,0
285,293.35726908812524,18896.880001524987,8,0
999,475.6163033721932,10583.815273861468,7,0
2428,478.4002261881064,85184.71216919289,48,0
925,218.3546171899244,18976.457830570762,20,0
1719,492.0026733790727,9846.652647102435,2,0
2626,482.398424080153,13556.386726224777,14,0
2327,412.387158449611,44040.33290489873,40,0
3888,5223.909673391231,20995.365380727093,76,1
1274,29.413224420695002,7378.821806059152,9,0
673,49.31453537420468,17998.449696735952,46,0
1590,361.62290517250636,74600.48832100282,35,0
186,333.39218255674774,80386.42350262972,37,0
438,412.7114290522745,66227.96012154859,28,0
303,274.9112095889522,47359.745515701106,42,0
3188,183.35668778085366,40668.993848096994,26,0
1916,363.81475971934117,26057.105557074854,21,0
1396,416.15284928247866,68947.03024294095,28,0
497,295.99149480692734,12395.761086356932,38,0
